date,stream,count,fork_length,weight,species,lifestage
1994-11-11T00:00:00Z,deer creek,1,101,11,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,101,10.5,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,82,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,2,99,10,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,2,84,6,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,98,10,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,84,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,86,5,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,86,6,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,89,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,2,75,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,75,4.5,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,76,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,78,4,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,4,79,5,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,2,80,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,91,8,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,2,97,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,2,81,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,2,92,7,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,95,9,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,2,91,7,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,91,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,90,NA,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,89,7.5,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,2,89,7,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,1,81,5,chinook salmon,NA
1994-11-11T00:00:00Z,deer creek,3,95,8,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,102,11,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,99,10,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,98,10,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,98,9,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,2,98,9.5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,2,96,10,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,104,12,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,94,9,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,93,8,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,95,9,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,105,12,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,2,107,13,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,125,21,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,93,7.5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,76,5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,93,9.5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,85,6,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,2,86,7,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,71,4,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,75,4,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,81,6.5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,82,6.5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,83,5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,2,85,7,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,92,7.5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,2,74,4,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,92,8.5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,86,8,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,92,8,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,2,91,8,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,2,90,7,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,89,7,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,2,89,6.5,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,87,7,chinook salmon,NA
1994-11-12T00:00:00Z,deer creek,1,90,8,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,94,8,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,98,10,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,97,10,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,96,8.5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,96,10,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,96,11,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,93,9,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,95,9,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,101,11,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,95,8,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,104,13,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,105,11,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,105,13,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,92,7.5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,90,7.5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,3,80,5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,92,8,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,69,3,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,74,3.5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,75,4,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,2,76,4,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,79,5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,70,3.5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,80,5.5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,81,5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,2,82,5.5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,2,90,8,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,77,5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,90,7,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,82,6,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,2,89,7.5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,3,89,7,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,88,7,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,85,6.5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,3,85,6,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,84,6,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,1,83,5,chinook salmon,NA
1994-11-13T00:00:00Z,deer creek,2,83,6,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,2,92,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,109,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,106,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,104,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,100,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,98,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,95,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,94,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,93,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,91,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,2,90,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,2,89,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,87,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,83,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,82,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,2,80,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,76,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,1,75,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,3,88,NA,chinook salmon,NA
1994-11-14T00:00:00Z,deer creek,3,85,NA,chinook salmon,NA
1994-11-15T00:00:00Z,deer creek,1,104,NA,chinook salmon,NA
1994-11-15T00:00:00Z,deer creek,1,100,NA,chinook salmon,NA
1994-11-15T00:00:00Z,deer creek,1,83,NA,chinook salmon,NA
1994-11-16T00:00:00Z,deer creek,1,84,NA,chinook salmon,NA
1994-11-16T00:00:00Z,deer creek,1,103,NA,chinook salmon,NA
1994-11-17T00:00:00Z,deer creek,1,91,NA,chinook salmon,NA
1994-11-17T00:00:00Z,deer creek,1,96,NA,chinook salmon,NA
1994-11-18T00:00:00Z,deer creek,1,95,NA,chinook salmon,NA
1994-11-18T00:00:00Z,deer creek,1,100,NA,chinook salmon,NA
1994-11-18T00:00:00Z,deer creek,1,74,NA,chinook salmon,NA
1994-11-18T00:00:00Z,deer creek,1,85,NA,chinook salmon,NA
1994-11-18T00:00:00Z,deer creek,1,83,NA,chinook salmon,NA
1994-11-18T00:00:00Z,deer creek,1,76,NA,chinook salmon,NA
1994-11-19T00:00:00Z,deer creek,1,85,NA,chinook salmon,NA
1994-11-19T00:00:00Z,deer creek,1,101,NA,chinook salmon,NA
1994-11-19T00:00:00Z,deer creek,1,78,NA,chinook salmon,NA
1994-11-19T00:00:00Z,deer creek,1,83,NA,chinook salmon,NA
1994-11-20T00:00:00Z,deer creek,1,105,NA,chinook salmon,NA
1994-11-20T00:00:00Z,deer creek,1,95,NA,chinook salmon,NA
1994-11-20T00:00:00Z,deer creek,1,92,NA,chinook salmon,NA
1994-11-22T00:00:00Z,deer creek,2,83,NA,chinook salmon,NA
1994-11-22T00:00:00Z,deer creek,2,100,NA,chinook salmon,NA
1994-11-22T00:00:00Z,deer creek,1,94,NA,chinook salmon,NA
1994-11-22T00:00:00Z,deer creek,1,81,NA,chinook salmon,NA
1994-11-22T00:00:00Z,deer creek,1,78,NA,chinook salmon,NA
1994-11-23T00:00:00Z,deer creek,1,102,NA,chinook salmon,NA
1994-11-23T00:00:00Z,deer creek,1,94,NA,chinook salmon,NA
1994-11-23T00:00:00Z,deer creek,1,89,NA,chinook salmon,NA
1994-11-23T00:00:00Z,deer creek,1,78,NA,chinook salmon,NA
1994-11-23T00:00:00Z,deer creek,1,90,NA,chinook salmon,NA
1994-11-23T00:00:00Z,deer creek,1,88,NA,chinook salmon,NA
1994-11-24T00:00:00Z,deer creek,1,72,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,4,97,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,7,98,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,3,99,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,100,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,101,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,102,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,3,103,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,3,96,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,105,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,4,108,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,109,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,1,111,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,1,116,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,95,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,1,132,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,104,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,4,119,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,3,88,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,94,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,6,82,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,3,83,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,3,84,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,4,85,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,106,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,10,87,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,1,68,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,1,74,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,1,75,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,9,92,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,5,78,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,3,79,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,5,80,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,5,81,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,11,89,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,4,90,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,3,91,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,2,76,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,3,93,NA,chinook salmon,NA
1994-11-26T00:00:00Z,deer creek,7,86,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,97,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,100,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,109,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,118,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,87,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,88,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,86,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,83,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,82,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,2,80,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,78,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,95,NA,chinook salmon,NA
1994-11-27T00:00:00Z,deer creek,1,89,NA,chinook salmon,NA
1994-11-28T00:00:00Z,deer creek,1,79,4.5,chinook salmon,NA
1994-11-28T00:00:00Z,deer creek,1,102,10,chinook salmon,NA
1994-11-28T00:00:00Z,deer creek,1,92,8,chinook salmon,NA
1994-11-28T00:00:00Z,deer creek,1,90,8,chinook salmon,NA
1994-11-28T00:00:00Z,deer creek,1,90,7,chinook salmon,NA
1994-11-28T00:00:00Z,deer creek,1,80,5,chinook salmon,NA
1994-11-28T00:00:00Z,deer creek,1,88,6.5,chinook salmon,NA
1994-11-29T00:00:00Z,deer creek,2,98,NA,chinook salmon,NA
1994-11-29T00:00:00Z,deer creek,1,97,NA,chinook salmon,NA
1994-11-29T00:00:00Z,deer creek,1,92,NA,chinook salmon,NA
1994-11-29T00:00:00Z,deer creek,1,91,NA,chinook salmon,NA
1994-11-29T00:00:00Z,deer creek,1,90,NA,chinook salmon,NA
1994-11-29T00:00:00Z,deer creek,1,86,NA,chinook salmon,NA
1994-11-29T00:00:00Z,deer creek,1,78,NA,chinook salmon,NA
1994-12-01T00:00:00Z,deer creek,1,94,8,chinook salmon,NA
1994-12-01T00:00:00Z,deer creek,1,93,8,chinook salmon,NA
1994-12-01T00:00:00Z,deer creek,1,112,14,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,3,96,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,81,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,94,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,71,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,95,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,85,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,87,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,89,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,90,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,93,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,74,NA,chinook salmon,NA
1994-12-03T00:00:00Z,deer creek,1,126,NA,chinook salmon,NA
1994-12-05T00:00:00Z,deer creek,1,86,6.5,chinook salmon,NA
1994-12-05T00:00:00Z,deer creek,1,90,7,chinook salmon,NA
1994-12-05T00:00:00Z,deer creek,1,96,10,chinook salmon,NA
1994-12-05T00:00:00Z,deer creek,1,94,8.5,chinook salmon,NA
1994-12-05T00:00:00Z,deer creek,1,84,8,chinook salmon,NA
1994-12-05T00:00:00Z,deer creek,1,84,5,chinook salmon,NA
1994-12-05T00:00:00Z,deer creek,1,75,5,chinook salmon,NA
1994-12-05T00:00:00Z,deer creek,1,93,7,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,97,8,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,109,13.5,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,103,10.5,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,101,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,100,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,100,9,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,99,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,96,8,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,96,8.5,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,3,96,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,110,12,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,97,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,2,95,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,77,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,86,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,87,6,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,2,87,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,68,4,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,78,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,2,79,5,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,81,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,83,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,84,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,95,8,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,2,86,6,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,3,92,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,2,94,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,2,88,7,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,89,6,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,94,7.5,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,94,8,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,92,8,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,91,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,2,90,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,2,90,7,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,90,8,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,1,89,NA,chinook salmon,NA
1994-12-07T00:00:00Z,deer creek,2,89,7,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,121,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,100,9,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,105,10,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,109,12,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,109,10,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,108,10.5,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,107,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,115,14,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,103,9.5,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,103,10.5,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,102,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,101,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,100,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,101,10,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,98,10,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,2,82,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,87,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,86,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,86,7,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,86,6,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,85,6.5,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,88,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,84,6,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,77,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,81,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,81,5,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,3,98,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,74,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,99,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,2,85,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,84,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,96,9.5,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,89,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,3,97,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,2,96,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,95,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,95,9,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,95,8,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,3,90,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,2,93,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,2,92,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,2,91,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,91,8,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,3,94,NA,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,1,97,9,chinook salmon,NA
1994-12-08T00:00:00Z,deer creek,2,90,7,chinook salmon,NA
1994-12-09T00:00:00Z,deer creek,1,108,NA,chinook salmon,NA
1994-12-09T00:00:00Z,deer creek,1,90,NA,chinook salmon,NA
1994-12-09T00:00:00Z,deer creek,1,94,NA,chinook salmon,NA
1994-12-09T00:00:00Z,deer creek,1,93,NA,chinook salmon,NA
1994-12-09T00:00:00Z,deer creek,1,91,NA,chinook salmon,NA
1994-12-09T00:00:00Z,deer creek,2,89,NA,chinook salmon,NA
1994-12-09T00:00:00Z,deer creek,1,84,NA,chinook salmon,NA
1994-12-09T00:00:00Z,deer creek,1,96,NA,chinook salmon,NA
1994-12-09T00:00:00Z,deer creek,2,92,NA,chinook salmon,NA
1994-12-10T00:00:00Z,deer creek,1,100,NA,chinook salmon,NA
1994-12-10T00:00:00Z,deer creek,1,95,NA,chinook salmon,NA
1994-12-10T00:00:00Z,deer creek,1,96,NA,chinook salmon,NA
1994-12-12T00:00:00Z,deer creek,1,105,NA,chinook salmon,NA
1994-12-12T00:00:00Z,deer creek,1,96,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,92,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,112,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,103,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,97,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,96,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,93,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,90,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,85,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,84,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,95,NA,chinook salmon,NA
1994-12-13T00:00:00Z,deer creek,1,88,NA,chinook salmon,NA
1994-12-14T00:00:00Z,deer creek,1,90,7,chinook salmon,NA
1994-12-14T00:00:00Z,deer creek,1,107,13,chinook salmon,NA
1994-12-14T00:00:00Z,deer creek,1,115,16,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,3,84,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,100,9,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,2,93,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,101,10,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,102,9,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,2,103,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,105,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,81,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,5,95,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,3,88,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,107,12,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,95,8.5,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,94,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,94,7.5,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,93,8,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,2,100,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,2,90,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,87,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,4,96,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,2,97,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,98,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,100,10,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,100,9.5,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,89,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,1,91,NA,chinook salmon,NA
1994-12-15T00:00:00Z,deer creek,2,86,NA,chinook salmon,NA
